"mz","intensity","filename"
220,59,"Baja unknown 8"
225,154,"Baja unknown 8"
231,42,"Baja unknown 8"
232,80,"Baja unknown 8"
233,47,"Baja unknown 8"
234,59,"Baja unknown 8"
236,21,"Baja unknown 8"
242,15,"Baja unknown 8"
244,54,"Baja unknown 8"
245,32,"Baja unknown 8"
246,111,"Baja unknown 8"
247,254,"Baja unknown 8"
248,166,"Baja unknown 8"
249,167,"Baja unknown 8"
255,45,"Baja unknown 8"
260,86,"Baja unknown 8"
263,48,"Baja unknown 8"
267,49,"Baja unknown 8"
271,13,"Baja unknown 8"
274,24,"Baja unknown 8"
278,23,"Baja unknown 8"
280,19,"Baja unknown 8"
281,42,"Baja unknown 8"
284,31,"Baja unknown 8"
285,116,"Baja unknown 8"
286,52,"Baja unknown 8"
287,89,"Baja unknown 8"
288,66,"Baja unknown 8"
289,47,"Baja unknown 8"
290,6,"Baja unknown 8"
293,19,"Baja unknown 8"
294,15,"Baja unknown 8"
295,5,"Baja unknown 8"
303,70,"Baja unknown 8"
310,43,"Baja unknown 8"
311,144,"Baja unknown 8"
312,31,"Baja unknown 8"
313,209,"Baja unknown 8"
314,15,"Baja unknown 8"
315,68,"Baja unknown 8"
319,54,"Baja unknown 8"
325,15,"Baja unknown 8"
326,461,"Baja unknown 8"
327,276,"Baja unknown 8"
328,999,"Baja unknown 8"
329,189,"Baja unknown 8"
330,389,"Baja unknown 8"
331,55,"Baja unknown 8"
333,2,"Baja unknown 8"
342,4,"Baja unknown 8"
343,7,"Baja unknown 8"
349,3,"Baja unknown 8"
350,2,"Baja unknown 8"
354,3,"Baja unknown 8"
357,12,"Baja unknown 8"
364,11,"Baja unknown 8"
366,33,"Baja unknown 8"
367,12,"Baja unknown 8"
368,46,"Baja unknown 8"
369,5,"Baja unknown 8"
370,7,"Baja unknown 8"
373,4,"Baja unknown 8"
375,9,"Baja unknown 8"
378,12,"Baja unknown 8"
379,2,"Baja unknown 8"
383,3,"Baja unknown 8"
384,2,"Baja unknown 8"
387,5,"Baja unknown 8"
389,20,"Baja unknown 8"
390,7,"Baja unknown 8"
391,23,"Baja unknown 8"
393,32,"Baja unknown 8"
394,6,"Baja unknown 8"
395,2,"Baja unknown 8"
396,3,"Baja unknown 8"
399,7,"Baja unknown 8"
403,37,"Baja unknown 8"
404,205,"Baja unknown 8"
405,166,"Baja unknown 8"
406,593,"Baja unknown 8"
407,368,"Baja unknown 8"
408,500,"Baja unknown 8"
409,342,"Baja unknown 8"
410,207,"Baja unknown 8"
411,91,"Baja unknown 8"
412,15,"Baja unknown 8"
418,4,"Baja unknown 8"
446,4,"Baja unknown 8"
451,2,"Baja unknown 8"
459,4,"Baja unknown 8"
460,2,"Baja unknown 8"
470,2,"Baja unknown 8"
484,36,"Baja unknown 8"
485,46,"Baja unknown 8"
486,123,"Baja unknown 8"
487,90,"Baja unknown 8"
488,251,"Baja unknown 8"
489,75,"Baja unknown 8"
490,157,"Baja unknown 8"
491,36,"Baja unknown 8"
492,17,"Baja unknown 8"
550,2,"Baja unknown 8"
554,2,"Baja unknown 8"
558,1,"Baja unknown 8"
562,3,"Baja unknown 8"
567,1,"Baja unknown 8"
585,2,"Baja unknown 8"
589,2,"Baja unknown 8"
591,2,"Baja unknown 8"
592,2,"Baja unknown 8"
596,1,"Baja unknown 8"
603,1,"Baja unknown 8"
605,1,"Baja unknown 8"
610,1,"Baja unknown 8"
614,2,"Baja unknown 8"
619,1,"Baja unknown 8"
627,2,"Baja unknown 8"
656,2,"Baja unknown 8"
684,1,"Baja unknown 8"
692,1,"Baja unknown 8"
705,1,"Baja unknown 8"
730,2,"Baja unknown 8"
738,1,"Baja unknown 8"
813,2,"Baja unknown 8"
822,2,"Baja unknown 8"
830,1,"Baja unknown 8"
834,3,"Baja unknown 8"
895,1,"Baja unknown 8"
903,1,"Baja unknown 8"
917,1,"Baja unknown 8"
924,2,"Baja unknown 8"
929,1,"Baja unknown 8"
957,3,"Baja unknown 8"
964,2,"Baja unknown 8"
990,1,"Baja unknown 8"
50,269,"Baja unknown 9"
56,300,"Baja unknown 9"
58,92,"Baja unknown 9"
62,94,"Baja unknown 9"
66,112,"Baja unknown 9"
72,78,"Baja unknown 9"
73,126,"Baja unknown 9"
74,77,"Baja unknown 9"
75,211,"Baja unknown 9"
76,999,"Baja unknown 9"
78,209,"Baja unknown 9"
88,30,"Baja unknown 9"
89,52,"Baja unknown 9"
90,29,"Baja unknown 9"
96,87,"Baja unknown 9"
98,94,"Baja unknown 9"
99,99,"Baja unknown 9"
100,90,"Baja unknown 9"
109,198,"Baja unknown 9"
110,88,"Baja unknown 9"
112,42,"Baja unknown 9"
114,39,"Baja unknown 9"
121,156,"Baja unknown 9"
122,89,"Baja unknown 9"
123,233,"Baja unknown 9"
125,196,"Baja unknown 9"
126,98,"Baja unknown 9"
137,164,"Baja unknown 9"
140,37,"Baja unknown 9"
142,185,"Baja unknown 9"
149,102,"Baja unknown 9"
150,131,"Baja unknown 9"
152,175,"Baja unknown 9"
154,89,"Baja unknown 9"
155,66,"Baja unknown 9"
162,285,"Baja unknown 9"
164,208,"Baja unknown 9"
165,42,"Baja unknown 9"
166,54,"Baja unknown 9"
167,44,"Baja unknown 9"
168,38,"Baja unknown 9"
169,153,"Baja unknown 9"
172,138,"Baja unknown 9"
176,28,"Baja unknown 9"
178,95,"Baja unknown 9"
180,45,"Baja unknown 9"
181,11,"Baja unknown 9"
182,29,"Baja unknown 9"
183,73,"Baja unknown 9"
185,101,"Baja unknown 9"
187,91,"Baja unknown 9"
188,121,"Baja unknown 9"
189,133,"Baja unknown 9"
190,31,"Baja unknown 9"
191,64,"Baja unknown 9"
194,70,"Baja unknown 9"
196,48,"Baja unknown 9"
198,103,"Baja unknown 9"
200,81,"Baja unknown 9"
201,122,"Baja unknown 9"
209,114,"Baja unknown 9"
210,17,"Baja unknown 9"
216,85,"Baja unknown 9"
218,23,"Baja unknown 9"
222,51,"Baja unknown 9"
223,67,"Baja unknown 9"
225,46,"Baja unknown 9"
226,70,"Baja unknown 9"
230,29,"Baja unknown 9"
232,38,"Baja unknown 9"
235,68,"Baja unknown 9"
237,17,"Baja unknown 9"
238,77,"Baja unknown 9"
239,27,"Baja unknown 9"
245,24,"Baja unknown 9"
248,54,"Baja unknown 9"
252,79,"Baja unknown 9"
254,38,"Baja unknown 9"
256,66,"Baja unknown 9"
257,33,"Baja unknown 9"
258,53,"Baja unknown 9"
259,54,"Baja unknown 9"
260,78,"Baja unknown 9"
261,27,"Baja unknown 9"
265,50,"Baja unknown 9"
268,14,"Baja unknown 9"
272,32,"Baja unknown 9"
274,25,"Baja unknown 9"
275,60,"Baja unknown 9"
277,34,"Baja unknown 9"
278,12,"Baja unknown 9"
279,9,"Baja unknown 9"
283,40,"Baja unknown 9"
284,25,"Baja unknown 9"
285,29,"Baja unknown 9"
286,40,"Baja unknown 9"
291,25,"Baja unknown 9"
292,32,"Baja unknown 9"
294,23,"Baja unknown 9"
296,23,"Baja unknown 9"
297,18,"Baja unknown 9"
298,22,"Baja unknown 9"
299,6,"Baja unknown 9"
300,23,"Baja unknown 9"
303,21,"Baja unknown 9"
305,13,"Baja unknown 9"
306,12,"Baja unknown 9"
307,23,"Baja unknown 9"
308,20,"Baja unknown 9"
309,38,"Baja unknown 9"
310,38,"Baja unknown 9"
311,16,"Baja unknown 9"
312,20,"Baja unknown 9"
313,20,"Baja unknown 9"
316,14,"Baja unknown 9"
320,9,"Baja unknown 9"
323,10,"Baja unknown 9"
328,35,"Baja unknown 9"
330,22,"Baja unknown 9"
332,14,"Baja unknown 9"
336,11,"Baja unknown 9"
337,8,"Baja unknown 9"
338,8,"Baja unknown 9"
339,9,"Baja unknown 9"
342,14,"Baja unknown 9"
343,18,"Baja unknown 9"
346,12,"Baja unknown 9"
347,29,"Baja unknown 9"
348,17,"Baja unknown 9"
349,19,"Baja unknown 9"
350,24,"Baja unknown 9"
351,29,"Baja unknown 9"
358,14,"Baja unknown 9"
361,9,"Baja unknown 9"
362,7,"Baja unknown 9"
363,31,"Baja unknown 9"
364,24,"Baja unknown 9"
365,20,"Baja unknown 9"
366,17,"Baja unknown 9"
367,48,"Baja unknown 9"
372,7,"Baja unknown 9"
373,14,"Baja unknown 9"
380,17,"Baja unknown 9"
381,18,"Baja unknown 9"
383,14,"Baja unknown 9"
386,34,"Baja unknown 9"
387,19,"Baja unknown 9"
392,8,"Baja unknown 9"
398,3,"Baja unknown 9"
399,28,"Baja unknown 9"
402,13,"Baja unknown 9"
403,19,"Baja unknown 9"
408,12,"Baja unknown 9"
412,6,"Baja unknown 9"
413,53,"Baja unknown 9"
414,33,"Baja unknown 9"
415,20,"Baja unknown 9"
416,25,"Baja unknown 9"
417,42,"Baja unknown 9"
418,21,"Baja unknown 9"
419,14,"Baja unknown 9"
420,7,"Baja unknown 9"
421,7,"Baja unknown 9"
422,4,"Baja unknown 9"
433,5,"Baja unknown 9"
434,9,"Baja unknown 9"
436,4,"Baja unknown 9"
437,7,"Baja unknown 9"
447,4,"Baja unknown 9"
449,233,"Baja unknown 9"
450,145,"Baja unknown 9"
451,394,"Baja unknown 9"
452,174,"Baja unknown 9"
453,267,"Baja unknown 9"
454,105,"Baja unknown 9"
455,72,"Baja unknown 9"
456,28,"Baja unknown 9"
457,5,"Baja unknown 9"
462,3,"Baja unknown 9"
463,3,"Baja unknown 9"
473,4,"Baja unknown 9"
478,5,"Baja unknown 9"
481,2,"Baja unknown 9"
483,5,"Baja unknown 9"
484,24,"Baja unknown 9"
485,33,"Baja unknown 9"
486,86,"Baja unknown 9"
487,42,"Baja unknown 9"
488,82,"Baja unknown 9"
489,36,"Baja unknown 9"
490,17,"Baja unknown 9"
492,6,"Baja unknown 9"
498,2,"Baja unknown 9"
514,2,"Baja unknown 9"
531,2,"Baja unknown 9"
533,1,"Baja unknown 9"
534,1,"Baja unknown 9"
538,2,"Baja unknown 9"
546,3,"Baja unknown 9"
555,3,"Baja unknown 9"
559,5,"Baja unknown 9"
560,5,"Baja unknown 9"
566,3,"Baja unknown 9"
574,3,"Baja unknown 9"
581,2,"Baja unknown 9"
590,1,"Baja unknown 9"
598,2,"Baja unknown 9"
609,2,"Baja unknown 9"
628,2,"Baja unknown 9"
633,2,"Baja unknown 9"
635,2,"Baja unknown 9"
641,2,"Baja unknown 9"
679,2,"Baja unknown 9"
712,2,"Baja unknown 9"
739,1,"Baja unknown 9"
758,1,"Baja unknown 9"
760,1,"Baja unknown 9"
797,1,"Baja unknown 9"
829,2,"Baja unknown 9"
838,1,"Baja unknown 9"
860,2,"Baja unknown 9"
868,2,"Baja unknown 9"
875,2,"Baja unknown 9"
887,1,"Baja unknown 9"
888,2,"Baja unknown 9"
917,2,"Baja unknown 9"
920,1,"Baja unknown 9"
944,2,"Baja unknown 9"
964,2,"Baja unknown 9"
978,1,"Baja unknown 9"
982,1,"Baja unknown 9"
984,2,"Baja unknown 9"
988,2,"Baja unknown 9"
994,1,"Baja unknown 9"
999,1,"Baja unknown 9"
